usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
17167,"GAME MEAT,ELK,cooked, roasted",146,30.19,1.9,0,0,,5,3.63,328,61,0,0,,0.7,73,340,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17339,"GAME MEAT,ELK,GROUND,cooked, pan-broiled",193,26.64,8.74,0,0,0,10,3.34,354,85,0,0,,4.002,78,95,"1 patty,  ( yield from 104.1 g raw meat )",85,"1 serving,  ( 3 oz )"
17338,"GAME MEAT,ELK,GROUND,RAW",172,21.76,8.82,0,0,0,12,2.75,322,79,0,0,,3.469,66,102,"1 patty,  ( yield from 102.2 g raw meat )",,
17340,"GAME MEAT,ELK,LOIN, lean, cooked, broiled",167,31,3.84,0,0,0,5,3.96,404,54,0,0,,1.511,75,114,"1 steak,  ( yield from 148.1 g raw meat )",85,"1 serving,  ( 3 oz )"
17166,"GAME MEAT,ELK,RAW",111,22.95,1.45,0,0,,4,2.76,312,58,0,0,,0.53,55,28.35,1 oz,453.6,1 lb
17341,"GAME MEAT,ELK,RND, lean, cooked, broiled",156,30.94,2.64,0,0,0,5,4.08,392,51,0,0,,1.037,78,176,"1 steak,  ( yield from 233.1 g raw meat )",85,"1 serving,  ( 3 oz )"
17342,"GAME MEAT,ELK,TENDERLOIN, lean, cooked, broiled",162,30.76,3.41,0,0,0,5,4.07,392,50,0,0,,1.342,72,92,"1 steak,  ( yield from 123.5 g raw meat )",85,"1 serving,  ( 3 oz )"
17169,"GAME MEAT,GOAT,cooked, roasted",143,27.1,3.03,0,0,0,17,3.73,405,86,0,0,0,0.93,75,340,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17171,"GAME MEAT,HORSE,cooked, roasted",175,28.14,6.05,0,0,,8,5.03,379,55,2,0,,1.9,68,340,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17170,"GAME MEAT,HORSE,RAW",133,21.39,4.6,0,0,,6,3.82,360,53,1,0,,1.44,52,28.35,1 oz,453.6,1 lb
17173,"GAME MEAT,MOOSE,cooked, roasted",134,29.27,0.97,0,0,0,6,4.22,334,69,5,0,0,0.29,78,340,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17172,"GAME MEAT,MOOSE,RAW",102,22.24,0.74,0,0,,5,3.21,317,65,4,0,,0.22,59,28.35,1 oz,453.6,1 lb
17175,"GAME MEAT,MUSKRAT,cooked, roasted",234,30.09,11.74,0,0,,36,7.1,320,95,7,0,,,121,313,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17174,"GAME MEAT,MUSKRAT,RAW",162,20.76,8.1,0,0,,25,,276,82,5,0,,,,28.35,1 oz,453.6,1 lb
17176,"GAME MEAT,OPOSSUM,cooked, roasted",221,30.2,10.2,0,0,0,17,4.64,438,58,0,0,0,1.206,129,399,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17181,"GAME MEAT,RABBIT,WILD,cooked, stewed",173,33.02,3.51,0,0,0,18,4.85,343,45,0,0,0,1.05,123,299,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17180,"GAME MEAT,RABBIT,WILD,RAW",114,21.79,2.32,0,0,,12,3.2,378,50,0,0,,0.69,81,28.35,1 oz,453.6,1 lb
17182,"GAME MEAT,RACCOON,cooked, roasted",255,29.2,14.5,0,0,0,14,7.1,398,79,0,0,0,4.07,97,399,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17184,"GAME MEAT,SQUIRREL,cooked, roasted",173,30.77,4.69,0,0,0,3,6.81,352,119,0,0,0,0.85,121,313,"1 piece, cooked (yield from 1 lb raw meat, boneless)",85,3 oz
17183,"GAME MEAT,SQUIRREL,RAW",120,21.23,3.21,0,0,,2,4.7,304,103,0,0,,0.38,83,28.35,1 oz,453.6,1 lb
17285,"LAMB,Australian, fresh,FAT,cooked",639,9.42,66.4,0,,,27,1.11,179,51,,,,34.751,83,248,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17284,"LAMB,Australian, fresh,FAT,RAW",648,6.27,68.87,0,,,19,0.63,112,33,,,,35.353,77,28.35,1 oz,453.6,1 lb
17289,"LAMB,Australian, fresh,FORESHANK, lean, 1/8""FAT,cooked, braised",165,27.5,5.22,0,,,14,1.91,255,100,,,,1.884,92,180,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17288,"LAMB,Australian, fresh,FORESHANK, lean, 1/8""FAT,RAW",123,20.83,3.81,0,,,11,1.5,295,106,,,,1.344,66,28.35,1 oz,453.6,1 lb
17309,"LAMB,Australian, fresh,LEG,center SLICE,BONE-IN, lean, 1/8""FAT,cooked, broiled",183,26.75,7.68,0,,,13,2.48,354,66,,,,3.111,85,85,3 oz,,
17308,"LAMB,Australian, fresh,LEG,center SLICE,BONE-IN, lean, 1/8""FAT,RAW",143,20.65,6.08,0,,,9,1.94,342,64,,,,2.413,64,28.35,1 oz,,
