usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
11834,"POTATOES,MICROWAVED, cooked,IN skin,FLESH and skin, with SALT",105,2.44,0.1,24.24,2.3,,11,1.24,447,244,15.1,0,,0.026,0,202,"1 potato, (2-1/3"" x 4-3/4"")",,
11836,"POTATOES,MICROWAVED, cooked,IN skin,skin with SALT",132,4.39,0.1,29.63,5.5,,46,5.94,650,252,15.3,0,,0.026,0,58,1 skin,,
11378,"POTATOES,mashed,dehydrated,FLAKES without MILK,DRY FORM",354,8.34,0.41,81.17,6.6,3.36,27,1.21,1098,104,81,11,0.03,0.169,0,60,1 cup,,
11382,"POTATOES,mashed,dehydrated,GRANULES with MILK,DRY FORM",357,10.9,1.1,77.7,6.6,3.37,142,3.5,1848,82,16,75,0.03,0.461,2,200,1 cup,,
11380,"POTATOES,mashed,dehydrated,GRANULES without MILK,DRY FORM",372,8.22,0.54,85.51,7.1,3.47,41,1.09,703,67,37,11,0.27,0.138,0,200,1 cup,,
11381,"POTATOES,mashed,dehydrated,prepared FR GRANULES without MILK,whole MILK and BUTTER",108,2.05,4.96,14.36,2.2,,35,0.19,144,257,6,183,,3.056,14,210,1 cup,,
11379,"POTATOES,mashed,dehydrated,prepared FROM FLAKES without  MILK,whole MILK and BUTTER",97,1.77,5.13,10.87,0.8,1.61,32,0.16,164,164,9.7,172,0.14,3.191,14,210,1 cup,,
11383,"POTATOES,mashed,dehydrated,prepared FROM GRANULES with MILK,water and MARGARINE ADDED",116,2.13,4.8,16.13,1.3,1.74,35,0.2,155,172,6.5,214,0.51,1.179,2,210,1 cup,,
11371,"POTATOES,mashed,HOME-prepared ,whole MILK and MARGARINE ADDED",113,1.96,4.2,16.94,1.5,1.41,21,0.26,326,333,10.5,187,0.42,0.972,1,210,1 cup,,
11657,"POTATOES,mashed,HOME-prepared ,whole MILK ADDED",83,1.91,0.57,17.57,1.5,1.48,24,0.27,296,302,6.2,27,0.02,0.302,2,210,1 cup,,
11397,"POTATOES,O'BRIEN,frozen,prepared ",204,2.22,13.21,21.86,1.7,,20,0.96,473,43,10.4,188,,3.313,0,,,,
11396,"POTATOES,O'BRIEN,frozen,unprepared ",76,1.83,0.14,17.47,1.9,,13,1.03,249,33,11.3,148,,0.032,,,,,
11671,"POTATOES,O'BRIEN,HOME-prepared ",81,2.35,1.28,15.47,,,36,0.47,266,217,16.7,481,,0.797,4,194,1 cup,1162,"1 recipe, yield"
11362,"POTATOES,RAW,SKIN",58,2.57,0.1,12.44,2.5,,30,3.24,413,10,11.4,0,,0.026,0,38,1 skin,,
11358,"POTATOES,RED,FLESH and skin, baked",89,2.3,0.15,19.59,1.8,1.43,9,0.7,545,12,12.6,10,0.08,0.026,0,299,"1 potato, large (3"" to 4-1/4"" dia.",173,"1 potato, medium (2-1/4"" to 3-1/4"" dia.)"
11355,"POTATOES,RED,FLESH and skin,RAW",70,1.89,0.14,15.9,1.7,1.29,10,0.73,455,18,8.6,7,0.01,0.035,0,369,"1 potato, large (3"" to 4-1/4"" dia)",213,"1 potato, medium (2-1/4"" to 3-1/4"" dia)"
11356,"POTATOES,RUSSET,FLESH and skin, baked",97,2.63,0.13,21.44,2.3,1.08,18,1.07,550,14,8.3,10,0.07,0.034,0,299,"1 potato, large (3"" to 4-1/4"" dia.",173,"1 potato, medium (2-1/4"" to 3-1/4"" dia.)"
11353,"POTATOES,RUSSET,FLESH and skin,RAW",79,2.14,0.08,18.07,1.3,0.62,13,0.86,417,5,5.7,1,0.01,0.026,0,369,"1 potato, large (3"" to 4-1/4"" dia)",213,"1 Potato, medium (2-1/4"" to 3-1/4"" dia)"
11387,"POTATOES,SCALLOPED,DRY MIX,prepared with water,whole MILK and BUTTER",93,2.12,4.3,12.77,1.1,,36,0.38,203,341,3.3,148,,2.633,11,245,"1 cup, (unprepared )",137,".167 package, (5.5 oz) yields"
11386,"POTATOES,SCALLOPED,DRY MIX,unprepared ",358,7.77,4.59,73.93,8.6,,62,2.01,905,1578,16.5,0,,1.2,5,156,"1 package, (5.5 oz)",26,".167 package, (5.5 oz)"
11372,"POTATOES,SCALLOPED,HOME-prepared with BUTTER",88,2.87,3.68,10.78,1.9,,57,0.57,378,335,10.6,135,,2.255,12,245,1 cup,,
11844,"POTATOES,SCALLOPED,HOME-prepared with MARGARINE",88,2.87,3.68,10.78,1.9,,57,0.57,378,335,10.6,150,,1.377,6,245,1 cup,,
11357,"POTATOES,WHITE,FLESH and skin, baked",94,2.1,0.15,21.08,2.1,1.53,10,0.64,544,7,12.6,10,0.04,0.022,0,299,"1 potato, large (3"" to 4-1/4"" dia)",138,"1 potato, medium (2-1/4"" to 3-1/4"" dia)"
11354,"POTATOES,WHITE,FLESH and skin,RAW",69,1.68,0.1,15.71,2.4,1.15,9,0.52,407,16,9.1,8,0.01,0.026,0,369,"1 large, (3"" to 4-1/4"" dia.)",213,"1 medium, (2+-1/4"" to 3-1/4"" dia.)"
18337,"PUFF PASTRY,frozen,READY-TO-BAKE",551,7.3,38.1,45.1,1.5,0.74,10,2.56,61,249,0,1,0.54,9.643,0,28.35,1 oz,47,1 shell
18211,"PUFF PASTRY,frozen,READY-TO-BAKE, baked",558,7.4,38.5,45.7,1.5,0.75,10,2.6,62,253,0,1,0,5.502,0,28.35,1 oz,245,1 sheet
11417,"PUMPKIN FLOWERS, cooked, boiled, drained, without SALT",15,1.09,0.08,3.3,0.9,2.4,37,0.88,106,6,5,1734,0.04,0.041,0,134,1 cup,,
11416,"PUMPKIN FLOWERS,RAW",15,1.03,0.07,3.28,,,39,0.7,173,5,28,1947,,0.036,0,33,1 cup,2,1 flower
11848,"PUMPKIN LEAVES, cooked, boiled, drained, with SALT",21,2.72,0.22,3.39,2.7,0.69,43,3.2,438,244,1,1600,0.96,0.114,0,71,1 cup,,
11419,"PUMPKIN LEAVES, cooked, boiled, drained, without SALT",21,2.72,0.22,3.39,2.7,0.69,43,3.2,438,8,1,1600,0.96,0.114,0,71,1 cup,,
11418,"PUMPKIN LEAVES,RAW",19,3.15,0.4,2.33,,,39,2.22,436,11,11,1942,,0.207,0,39,1 cup,,
11426,"PUMPKIN PIE MIX,CANNED",104,1.09,0.13,26.39,8.3,,37,1.06,138,208,3.5,8298,,0.065,0,270,1 cup,,
11846,"PUMPKIN,CANNED,WITH SALT",34,1.1,0.28,8.09,2.9,3.3,26,1.39,206,241,4.2,15563,1.06,0.146,0,245,1 cup,,
11845,"PUMPKIN, cooked, boiled, drained, with SALT",18,0.72,0.07,4.31,1.1,2.08,15,0.57,230,237,4.7,5755,0.8,0.037,0,245,"1 cup, mashed",,
11423,"PUMPKIN, cooked, boiled, drained, without SALT",20,0.72,0.07,4.9,1.1,2.08,15,0.57,230,1,4.7,5755,0.8,0.037,0,245,"1 cup, mashed",,
11424,"PUMPKIN, canned, without SALT",34,1.1,0.28,8.09,2.9,3.3,26,1.39,206,5,4.2,15563,1.06,0.146,0,245,1 cup,,
11847,"PUMPKIN,FLOWERS, cooked, boiled, drained, with SALT",15,1.09,0.08,3.18,0.9,2.4,37,0.88,106,242,5,1734,0.04,0.041,0,134,1 cup,,
11422,"PUMPKIN,RAW",26,1,0.1,6.5,0.5,2.76,21,0.8,340,1,9,8513,1.06,0.052,0,116,"1 cup, (1"" cubes)",,
20137,"QUINOA, cooked",120,4.4,1.92,21.3,2.8,0.87,17,1.49,172,7,0,5,0.63,0.231,0,185,1 cup,,
20035,"QUINOA, uncooked",368,14.12,6.07,64.16,7,,47,4.57,563,5,,14,2.44,0.706,0,170,1 cup,,
16172,"REFRIED beans, canned, FAT-FREE",79,5.34,0.45,13.5,4.7,0.61,34,1.62,344,438,0.9,0,0,0.093,0,231,1 cup,445,1 can
16103,"REFRIED beans, canned, TRADITIONAL STYLE",91,5.41,1.17,15.26,5.1,0.46,33,1.67,336,449,6,0,0,0.391,0,238,1 cup,443,1 can
16171,"REFRIED beans, canned, VEGETARIAN",83,5.28,0.87,13.5,4.7,0.59,35,1.7,344,430,,,,0.142,,242,1 cup,444,1 can
20060,"RICE BRAN,CRUDE",316,13.35,20.85,49.69,21,0.9,57,18.54,1485,5,0,0,4.92,4.171,0,118,1 cup,,
19052,"RICE CAKES,BROWN RICE,BUCKWHEAT",380,9,3.5,80.1,3.8,,11,1.14,299,116,0,0,,0.64,0,9,1 cake,18,2 cakes
19817,"RICE CAKES,BROWN RICE,BUCKWHEAT,UNSALTED",380,9,3.5,80.1,,,11,1.14,299,4,0,0,,0.64,0,9,1 cake,18,2 cakes
19414,"RICE CAKES,BROWN RICE,MULTIGRAIN",387,8.5,3.5,80.1,3,,21,1.96,294,252,0,0,,0.56,0,9,1 cake,18,2 cakes
19818,"RICE CAKES,BROWN RICE,MULTIGRAIN,UNSALTED",387,8.5,3.5,80.1,,,21,1.96,294,4,0,0,,0.56,0,9,1 cake,18,2 cakes
19051,"RICE CAKES,BROWN RICE,plain",387,8.2,2.8,81.5,4.2,0.88,11,1.49,290,326,0,0,1.24,0.57,0,9,1 cake,18,2 cakes
19816,"RICE CAKES,BROWN RICE, plain, UNSALTED",387,8.2,2.8,81.5,4.2,0.88,11,1.49,290,26,0,0,1.24,0.57,0,9,1 cake,18,2 cakes
19416,"RICE CAKES,BROWN RICE,RYE",386,8.1,3.8,79.9,4,,21,1.8,311,110,0,3,,0.58,0,9,1 cake,18,2 cakes
19053,"RICE CAKES,BROWN RICE,SESAME SD",392,7.6,3.8,81.5,5.4,,12,1.58,290,227,3,0,,0.54,0,9,1 cake,18,2 cakes
19819,"RICE CAKES,BROWN RICE,SESAME seed,UNSALTED",392,7.6,3.8,81.5,,,12,1.58,290,4,3,0,,0.54,0,9,1 cake,18,2 cakes
20090,"RICE FLOUR,BROWN",363,7.23,2.78,76.48,4.6,0.85,11,1.98,289,8,0,0,1.2,0.557,0,158,1 cup,,
20061,"RICE FLOUR,WHITE",366,5.95,1.42,80.13,2.4,0.12,10,0.35,76,0,0,0,0.11,0.386,0,158,1 cup,,
20134,"RICE NOODLES,COOKED",109,0.91,0.2,24.9,1,,4,0.14,4,19,0,0,,0.023,0,176,1 cup,,
20133,"RICE NOODLES,DRY",364,3.44,0.56,83.24,1.6,,18,0.7,30,182,0,0,,0.153,0,57,2 oz,,
20037,"RICE,BROWN,LONG-GRAIN, cooked",111,2.58,0.9,22.96,1.8,0.35,10,0.42,43,5,0,0,0.03,0.18,0,195,1 cup,,
20036,"RICE,BROWN,LONG-GRAIN,RAW",370,7.94,2.92,77.24,3.5,0.85,23,1.47,223,7,0,0,1.2,0.584,0,185,1 cup,,
20041,"RICE,BROWN,MEDIUM-GRAIN, cooked",112,2.32,0.83,23.51,1.8,,10,0.53,79,1,0,0,,0.165,0,195,1 cup,,
20040,"RICE,BROWN,MEDIUM-GRAIN,RAW",362,7.5,2.68,76.17,3.4,,33,1.8,268,4,0,0,,0.536,0,190,1 cup,,
20055,"RICE,WHITE,GLUTINOUS, cooked",97,2.02,0.19,21.09,1,0.05,2,0.14,10,5,0,0,0.04,0.039,0,174,1 cup,,
20054,"RICE,WHITE,GLUTINOUS,RAW",370,6.81,0.55,81.68,2.8,,11,1.6,77,7,0,0,,0.111,0,185,1 cup,,
20047,"RICE,WHITE,LONG-GRAIN,parboiled, enriched, cooked",123,2.91,0.37,26.05,0.9,0.11,19,1.81,56,2,0,0,0.01,0.074,0,158,1 cup,,
20046,"RICE,WHITE,LONG-GRAIN,parboiled, enriched, DRY",374,7.51,1.03,80.89,1.8,0.33,71,3.33,174,2,0,0,0.03,0.294,0,185,1 cup,,
20447,"RICE,WHITE,LONG-GRAIN,parboiled,unenriched, cooked",123,2.91,0.37,26.05,0.9,0.11,19,0.24,56,2,0,,0.01,0.074,0,158,1 cup,,
20446,"RICE,WHITE,LONG-GRAIN,parboiled,unenriched,DRY",374,7.51,1.03,80.89,1.8,0.33,71,0.74,174,2,0,0,0.03,0.294,0,185,1 cup,,
20048,"RICE,WHITE,LONG-GRAIN,pre-cooked OR INST, enriched, DRY",380,7.82,0.94,82.32,1.9,0.05,22,6.3,27,10,0,0,0.04,0.152,0,95,1 cup,,
20049,"RICE,WHITE,LONG-GRAIN,pre-cooked OR INST, enriched, prepared ",117,2.18,0.5,25.1,0.6,0,8,1.77,9,4,0,0,0.01,0.017,0,165,1 cup,,
20045,"RICE,WHITE,LONG-GRAIN,regular,  cooked",130,2.69,0.28,28.17,0.4,0.05,10,1.2,35,1,0,0,0.04,0.077,0,158,1 cup,,
20345,"RICE,WHITE,LONG-GRAIN,regular,  cooked, enriched, with SALT",130,2.69,0.28,28.17,0.4,0.05,10,1.2,35,382,0,0,0.04,0.077,0,158,1 cup,,
20545,"RICE,WHITE,LONG-GRAIN,regular,  cooked,unenriched, with SALT",130,2.69,0.28,28.17,0.4,0.05,10,0.2,35,382,0,0,0.04,0.077,0,158,1 cup,,
20445,"RICE,WHITE,LONG-GRAIN,regular,  cooked,unenriched, without SALT",130,2.69,0.28,28.17,0.4,0.05,10,0.2,35,1,0,0,0.04,0.077,0,158,1 cup,,
20044,"RICE,WHITE,LONG-GRAIN,regular, RAW,enriched",365,7.13,0.66,79.95,1.3,0.12,28,4.31,115,5,0,0,0.11,0.18,0,185,1 cup,,
20444,"RICE,WHITE,LONG-GRAIN,regular, RAW,unenriched",365,7.13,0.66,79.95,1.3,0.12,28,0.8,115,5,0,0,0.11,0.18,0,185,1 cup,,
20051,"RICE,WHITE,MEDIUM-GRAIN, cooked",130,2.38,0.21,28.59,0.3,,3,1.49,29,0,0,0,,0.057,0,186,1 cup,,
20451,"RICE,WHITE,MEDIUM-GRAIN, cooked,unenriched",130,2.38,0.21,28.59,,,3,0.2,29,0,0,0,,0.057,0,186,1 cup,,
20050,"RICE,WHITE,MEDIUM-GRAIN,RAW,enriched",360,6.61,0.58,79.34,1.4,,9,4.36,86,1,0,0,0.11,0.158,0,195,1 cup,,
20450,"RICE,WHITE,MEDIUM-GRAIN,RAW,unenriched",360,6.61,0.58,79.34,,,9,0.8,86,1,0,,,0.158,0,195,1 cup,,
20053,"RICE,WHITE,SHORT-GRAIN, cooked",130,2.36,0.19,28.73,,,1,1.46,26,0,0,0,,0.051,0,186,1 cup,,
20453,"RICE,WHITE,SHORT-GRAIN, cooked,unenriched",130,2.36,0.19,28.73,,,1,0.2,26,0,0,,,0.051,0,205,1 cup,,
20052,"RICE,WHITE,SHORT-GRAIN,RAW",358,6.5,0.52,79.15,2.8,,3,4.23,76,1,0,0,,0.14,0,200,1 cup,,
20452,"RICE,WHITE,SHORT-GRAIN,RAW,unenriched",358,6.5,0.52,79.15,,,3,0.8,76,1,0,,,0.14,0,200,1 cup,,
20058,"RICE,WHITE,steamed,CHINESE RESTAURANT",151,3.2,0.27,33.88,0.9,,5,0.39,20,5,,,,,,132,"1 cup, loosely packed",,
18342,"ROLLS, DINNER, plain,commercially prepared (includes BROWN -N- SERVE)",310,10.86,6.47,52.04,2,5.55,178,3.72,139,467,0.2,5,0.28,1.375,4,28,"1 roll, (1 oz)",25,"1 each, (pan, dinner, or small roll) (2"" square, 2"" high)"
18344,"ROLLS,DINNER,EGG",307,9.5,6.4,52,3.7,4.3,59,3.52,104,566,0,26,0.36,1.577,50,28.35,1 oz,35,"1 roll, (2-1/2"" dia)"
18345,"ROLLS,DINNER,OAT BRAN",236,9.5,4.6,40.2,4.1,6.67,85,4.14,121,413,0,0,0.48,0.619,0,28.35,1 oz,33,1 roll
18396,"ROLLS,DINNER, plain, prepared FROM RECIPE,MADE with low fat (2%) MILK",316,8.5,7.3,53.4,1.9,,60,2.96,152,415,0.2,338,,1.795,35,28.35,1 oz,43,"1 large, roll or bun (3-1/2"" dia)"
18346,"ROLLS,DINNER,RYE",286,10.3,3.4,53.1,4.9,1.17,30,2.7,180,650,0,8,0.34,0.605,0,43,"1 large, (approx 3-1/2"" to 4"" dia)",36,1 medium
18347,"ROLLS,DINNER,WHEAT",273,8.6,6.3,46,3.8,1.63,176,3.55,115,524,0,0,0.36,1.497,0,28,"1 roll, (1 oz)",,
18348,"ROLLS,DINNER,WHOLE-WHEAT",266,8.7,4.7,51.1,7.5,8.46,106,2.42,272,521,0,0,0.9,0.836,0,28,"1 roll, (1 oz)",43,"1 roll, (hamburger, frankfurter roll)"
18349,"ROLLS,FRENCH",277,8.6,4.3,50.2,3.2,0.31,91,2.71,114,574,0,0,0.3,0.962,0,28.35,1 oz,38,1 roll
18351,"ROLLS,HAMBURGER OR HOTDOG,MIXED-GRAIN",263,9.6,6,44.6,3.8,6.25,95,3.95,160,458,0,0,0.07,1.39,0,28.35,1 oz,43,1 roll
18350,"ROLLS,HAMBURGER OR HOTDOG,plain",278,9.87,3.76,50.15,2.1,6.37,173,3.43,127,500,1.3,1,0.07,0.885,0,42,1 roll,328,1 package
18352,"ROLLS,HAMBURGER OR HOTDOG,reduced calorie",196,8.3,2,42.1,6.2,4.76,59,2.99,78,410,0.2,1,0.07,0.325,0,28.35,1 oz,43,1 roll
18353,"ROLLS,HARD (includes KAISER)",293,9.9,4.3,52.7,2.3,1.77,95,3.28,108,544,0,0,0.42,0.606,0,28.35,1 oz,57,"1 roll, (3-1/2"" dia)"
20062,RYE,338,10.34,1.63,75.86,15.1,0.98,24,2.63,510,2,0,11,0.85,0.197,0,169,1 cup,,
20063,"RYE FLOUR,DARK",325,15.91,2.22,68.63,23.8,2.31,37,4.97,717,2,0,11,2.73,0.269,0,128,1 cup,,
20065,"RYE FLOUR,LIGHT",357,9.82,1.33,76.68,8,0.93,13,0.91,224,2,0,0,0.83,0.15,0,102,1 cup,,
20064,"RYE FLOUR,MEDIUM",349,10.88,1.52,75.43,11.8,1.1,24,2.54,374,2,0,0,1.43,0.18,0,102,1 cup,,
20066,"SEMOLINA,ENRICHED",360,12.68,1.05,72.83,3.9,,17,4.36,186,1,0,0,0.26,0.15,0,167,1 cup,,
20466,"SEMOLINA,UNENRICHED",360,12.68,1.05,72.83,3.9,,17,1.23,186,1,0,0,,0.15,0,167,1 cup,,
19418,"SESAME STKS,WHEAT-BASED,SALTED",541,10.9,36.7,46.5,2.8,0.19,170,0.74,177,1488,0,5,3.85,6.48,0,28.35,1 oz,57,2 oz
19820,"SESAME STKS,WHEAT-BASED,UNSALTED",541,10.9,36.7,46.5,,,170,0.74,177,29,0,88,,6.48,0,28.35,1 oz,57,2 oz
20067,SORGHUM,339,11.3,3.3,74.63,6.3,,28,4.4,350,6,0,0,,0.457,0,192,1 cup,,
20648,SORGHUM flour,361,7.87,3.29,77.47,6.6,1.87,12,2.99,311,4,0,,0.5,0.475,,121,1 cup,,
20321,"SPAGHETTI, cooked, enriched, with SALT",157,5.8,0.93,30.59,1.8,0.56,7,1.28,44,131,0,0,0.06,0.176,0,140,1 cup,,
20121,"SPAGHETTI, cooked, enriched, without SALT",158,5.8,0.93,30.86,1.8,0.56,7,1.28,44,1,0,0,0.06,0.176,0,140,1 cup,,
20521,"SPAGHETTI, cooked,unenriched, with SALT",157,5.8,0.93,30.59,1.8,0.56,7,0.5,44,131,0,,0.06,0.176,0,140,1 cup,,
20421,"SPAGHETTI, cooked,unenriched, without SALT",158,5.8,0.93,30.86,1.8,0.56,7,1.28,44,1,0,0,0.06,0.176,0,140,1 cup,,
20120,"SPAGHETTI,DRY,ENRICHED",371,13.04,1.51,74.67,3.2,2.67,21,3.3,223,6,0,0,0.11,0.277,0,57,2 oz,,
20420,"SPAGHETTI,DRY,UNENRICHED",371,13.04,1.51,74.67,3.2,2.67,21,1.3,223,6,0,0,0.11,0.277,0,57,2 oz,,
20523,"SPAGHETTI,PROTEIN-FORTIFIED, cooked, enriched",164,8.86,0.21,30.88,2,,10,0.72,42,5,0,0,,0.032,0,140,1 cup,,
20122,"SPAGHETTI,PROTEIN-FORTIFIED,DRY, enriched",375,19.86,2.23,67.56,,,39,4.15,201,8,0,0,,0.328,0,57,2 oz,,
20127,"SPAGHETTI,SPINACH,COOKED",130,4.58,0.63,26.15,,,30,1.04,58,14,0,152,,0.091,0,140,1 cup,,
20126,"SPAGHETTI,SPINACH,DRY",372,13.35,1.57,74.81,10.6,2.72,58,2.13,376,36,0,461,0.74,0.226,0,57,2 oz,,
20125,"SPAGHETTI,WHOLE-WHEAT, cooked",124,5.33,0.54,26.54,4.5,0.8,15,1.06,44,3,0,3,0.3,0.099,0,140,1 cup,,
20124,"SPAGHETTI,WHOLE-WHEAT,DRY",348,14.63,1.4,75.03,,,40,3.63,215,8,0,0,,0.258,0,57,2 oz,,
20141,"SPELT, cooked",127,5.5,0.85,26.44,3.9,,10,1.67,143,5,0,4,0.26,,0,194,1 cup,,
20140,"SPELT, uncooked",338,14.57,2.43,70.19,10.7,6.82,27,4.44,388,8,0,10,0.79,0.406,0,174,1 cup,,
11874,"SWEET POTATO LEAVES, cooked,steamed, with SALT",35,2.18,0.34,7.38,1.9,5.48,33,0.63,312,249,1.5,2939,0.96,0.065,0,64,1 cup,,
11506,"SWEET POTATO LEAVES, cooked,steamed, without SALT",41,2.18,0.34,7.38,1.9,5.48,33,0.63,312,7,1.5,2939,0.96,0.065,0,64,1 cup,,
11505,"SWEET POTATO LEAVES,RAW",42,2.49,0.51,8.82,5.3,,78,0.97,508,6,11,3778,,0.111,0,35,"1 cup, chopped",16,"1 leaf, (12-1/4"" long)"
11875,"SWEET POTATO, cooked, baked IN skin, with SALT",92,2.01,0.15,20.71,3.3,11.09,38,0.69,475,246,19.6,19218,0.71,0.052,0,114,"1 medium, (2"" dia, 5"" long, raw)",100,".5 cup, mashed"
11508,"SWEET POTATO, cooked, baked IN skin, without SALT",90,2.01,0.15,20.71,3.3,6.48,38,0.69,475,36,19.6,19218,0.71,0.034,0,200,1 cup,180,1 large
11510,"SWEET POTATO, cooked, boiled, without skin",76,1.37,0.14,17.72,2.5,5.74,27,0.72,230,27,12.8,15740,0.94,0.031,0,328,"1 cup, mashed",151,1 medium
11876,"SWEET POTATO, cooked, boiled, without skin, with SALT",76,1.37,0.14,17.72,2.5,5.74,27,0.72,230,263,12.8,15740,0.94,0.04,0,328,"1 cup, mashed",151,1 medium
11659,"SWEET POTATO, cooked,CANDIED,HOME-prepared ",164,0.89,3.54,32.12,2.1,14.12,26,0.79,178,119,9,6524,0.9,2.171,9,105,"1 piece, (2-1/2"" x 2"" dia)",,
11514,"SWEET POTATO, canned, mashed",101,1.98,0.2,23.19,1.7,5.45,30,1.33,210,75,5.2,8699,1.09,0.041,0,255,1 cup,496,"1 can, (404 x 307)"
11647,"SWEET POTATO, canned, SYRUP pack,drained solids ",108,1.28,0.32,25.36,3,5.74,17,0.95,193,39,10.8,9169,1.15,0.069,0,196,1 cup,,
11645,"SWEET POTATO, canned, SYRUP pack,solids and LIQUIDS",89,0.98,0.2,20.93,2.5,15.4,15,0.8,185,44,10.5,7530,0.94,0.041,0,228,1 cup,638,"1 can, (404 x 307)"
11877,"SWEET POTATO,frozen, cooked, baked, with SALT",100,1.71,0.12,23.4,1.8,,35,0.54,377,244,9.1,16410,,0.026,0,176,"1 cup, cubes",,
11517,"SWEET POTATO,frozen, cooked, baked, without SALT",100,1.71,0.12,23.4,1.8,9.17,35,0.54,377,8,9.1,20870,0.77,0.025,0,176,"1 cup, cubes",,
11516,"SWEET POTATO,frozen,unprepared ",96,1.71,0.18,22.22,1.7,,37,0.53,365,6,13.3,10367,,0.039,0,176,"1 cup, cubes",,
11507,"SWEET POTATO,RAW,unprepared ",86,1.57,0.05,20.12,3,4.18,30,0.61,337,55,2.4,14187,0.26,0.018,0,133,"1 cup, cubes",130,"1 sweetpotato, 5"" long"
11512,"SWEETPOTATO, canned, VACUUM packed",91,1.65,0.2,21.12,1.8,5,22,0.89,312,53,26.4,7983,1,0.041,0,255,"1 cup, mashed",200,"1 cup, pieces"
18360,"TACO SHELLS, BAKED",474,6.48,21.3,64.03,7,1.54,97,1.78,233,243,0,17,0.69,6.153,0,12.9,1 shell,12.7,1 taco
20068,"TAPIOCA,PEARL,DRY",358,0.19,0.02,88.69,0.9,3.35,20,1.58,11,1,0,0,0,0.005,0,152,1 cup,,
20143,"TEFF, cooked",101,3.87,0.65,19.86,2.8,,49,2.05,107,8,,2,,,0,252,1 cup,,
20142,"TEFF, uncooked",367,13.3,2.38,73.13,8,1.84,180,7.63,427,12,,9,0.08,0.449,,193,1 cup,,
20069,TRITICALE,336,13.05,2.09,72.13,,,37,2.57,332,5,0,0,0.9,0.366,0,192,1 cup,,
20070,"TRITICALE flour,WHOLE-GRAIN",338,13.18,1.81,73.14,14.6,,35,2.59,466,2,0,0,0.9,0.318,0,130,1 cup,,
18934,"WAFFLE,buttermilk,frozen,MICROWAVED",289,6.92,9.4,44.16,2.4,4.5,125,6.53,110,663,0,1430,0.63,2.057,16,35,1 waffle,,
18933,"WAFFLE,buttermilk,frozen,toasted",309,7.42,9.49,48.39,2.6,4.41,299,6.59,138,710,0,1463,0.68,2.283,13,28,1 oz,33,"1 waffle, round (4"" dia)"
18935,"WAFFLE, plain, frozen,MICROWAVE",298,6.71,9.91,45.41,2.4,5.04,197,5.81,148,682,,,0.95,1.58,16,32,"1 waffle, round (4""dia)",,
18932,"WAFFLES,buttermilk,frozen",273,6.58,9.22,41.05,2.2,4.3,279,6.04,126,621,0,1335,0.62,1.89,15,39,"1 waffle, square",38,"1 waffle, round"
18951,"WAFFLES,CHOC CHIP,frozen",291,5.8,10.1,44.8,1.5,13.1,357,6.4,74,529,0,1429,0,3.567,21,70,"2 waffles, round",,
18403,"WAFFLES, plain, frozen,READY -TO-HEAT,toasted",312,7.19,9.61,49.29,2.4,5.02,307,6.91,144,730,0,1331,0.98,1.638,15,28.35,1 oz,33,"1 waffle, round (4"" dia)"
18365,"WAFFLES, plain, frozen",285,6.47,9.7,42.98,2.2,4.91,308,5.61,125,638,0,1271,1.05,1.531,14,28.35,1 oz,35,"1 waffle, square (4"" square) (includes frozen)"
18367,"WAFFLES, plain, prepared FROM RECIPE",291,7.9,14.1,32.9,,,255,2.31,159,511,0.4,228,,2.866,69,28.35,1 oz,75,"1 waffle, round (7"" dia)"
20077,"WHEAT BRAN,CRUDE",216,15.55,4.25,64.51,42.8,0.41,73,10.57,1182,2,0,9,1.49,0.63,0,58,1 cup,,
20080,"WHEAT FLOUR,WHOLE-GRAIN",340,13.21,2.5,71.97,10.7,0.41,34,3.6,363,2,0,9,0.71,0.43,0,120,1 cup,,
20129,"WHEAT FLOURS,BREAD,unenriched",361,11.98,1.66,72.53,2.4,0.31,15,0.9,100,2,0,2,0.4,0.244,0,,,137,"1 cup, unsifted, dipped"
20081,"WHEAT flour,WHITE,ALL-PURPOSE, enriched, BLEACHED",364,10.33,0.98,76.31,2.7,0.27,15,4.64,107,2,0,0,0.06,0.155,0,125,1 cup,,
20381,"WHEAT flour,WHITE,ALL-PURPOSE, enriched, CALCIUM-FORTIFIED",364,10.33,0.98,76.31,2.7,,252,4.64,107,2,0,0,0.06,0.155,0,125,1 cup,,
20581,"WHEAT flour,WHITE,ALL-PURPOSE, enriched, UNBLEACHED",364,10.33,0.98,76.31,2.7,0.27,15,4.64,107,2,0,2,0.23,0.155,0,125,1 cup,,
20082,"WHEAT flour,WHITE,ALL-PURPOSE,SELF-RISING,enriched",354,9.89,0.97,74.22,2.7,0.22,338,4.67,124,1193,0,0,0.05,0.154,0,125,1 cup,,
20481,"WHEAT flour,WHITE,ALL-PURPOSE,unenriched",364,10.33,0.98,76.31,2.7,0.27,15,1.17,107,2,0,0,0.06,0.155,0,125,1 cup,,
