usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
1040,"CHEESE,SWISS",380,26.93,27.8,5.38,0,1.32,791,0.2,77,192,0,830,0.38,17.779,92,132,"1 cup, diced",244,"1 cup, melted"
1041,"CHEESE,TILSIT",340,24.41,25.98,1.88,0,,700,0.23,65,753,0,1045,,16.775,102,28.35,1 oz,170,"1 package,  (6 oz)"
1229,"CHEESE,WHITE,QUESO BLANCO",310,20.38,24.31,2.53,,1.76,690,0.18,126,704,,555,0.47,13.661,70,118,"1 cup, crumbled",,
1138,"EGG,DUCK,WHOLE,FRESH,RAW",185,12.81,13.77,1.45,0,0.93,64,3.85,222,146,0,674,1.34,3.681,884,70,1 egg,,
1139,"EGG,GOOSE,WHOLE,FRESH,RAW",185,13.87,13.27,1.35,0,0.94,60,3.64,210,138,0,650,1.29,3.595,852,144,1 egg,,
1140,"EGG,QUAIL,WHOLE,FRESH,RAW",158,13.05,11.09,0.41,0,0.4,64,3.65,132,141,0,543,1.08,3.557,844,9,1 egg,,
1141,"EGG,TURKEY,WHL,FRSH,RAW",171,13.68,11.88,1.15,0,,99,4.1,142,151,0,554,,3.632,933,79,1 egg,,
1173,"EGG,WHITE,DRIED",382,81.1,0,7.8,0,5.4,62,0.15,1125,1280,0,0,0,0,0,,,,
1135,"EGG,WHITE,DRIED,FLAKES,STABILIZED,GLUCOSE RED",351,76.92,0.04,4.17,0,0,83,0.23,1042,1156,0,0,0,0,0,227,.5 lb,,
1136,"EGG,WHITE,DRIED,PDR,STABILIZED,GLUCOSE RED",376,82.4,0.04,4.47,0,0,89,0.24,1116,1238,0,0,0,0,0,107,"1 cup,  sifted",7,1 tbsp
1258,"EGG,WHITE,DRIED,STABILIZED,GLUCOSE RED",362,84.63,0.48,4.72,0,0,104,0.23,884,1014,0,0,0,0.147,20,107,"1 cup,  sifted",7,1 tbsp
